Area Latitude,Area Longitude,OBJECTID,STATION_NA,STN_ID_,SECONDARY_,STN_AUTHOR,NETWORK_,LOCATION_O,TYPE_OF_OB,ACTIVE_INA,PERIOD_OF_,LATITUDE,LONGITUDE,COUNTY,CLIMATE_DI,WATER_BASI,HUC,TEMP_,PRECIPITAT,SNOW_FALL,SNW_GND_DP,DEW_POINT,REL_HUM,WIND_SPEED,WIND_GUST,SOLAR_RAD,SOIL_MOIST,SOIL_TEMP,FUEL_TEMP,FUEL_MOIST,PRESSURE,SL_PRESSUR,ALTIMETER,WEATHER_CO,VISIBILITY,UVB,ELEVATION
-12536744.8449,4782679.89,518,DELTA,42DELT00, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1986-1999,39.42467,-112.6187,MILLARD,1,SEVIER RIVER, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4610.000000
-12410125.6778,4782685.659,519,SALT CREEK/NEPHI 2W,SCZU1, ,DD61B4F6,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.4247,-111.4813,SANPETE,4,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12369903.879,4783449.866,520,SCOFIELD,427720, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1981-1984,39.43,-111.12,CARBON,5,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , ,4848.824000
-12405060.3084,4783478.3618,521,SALT CREEK/NEPHI 6E,SZZU1, ,DD3664E8,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.4302,-111.4358,SANPETE,4,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12366987.2034,4783709.3237,522,MUD CREEK/SCOFIELD,MCAU1,162DD87A,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.4318,-111.0938,EMERY,7,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12638427.4671,4785450.4996,523,TROUT CREEK/CALLAO 15SW,TCCU1, ,DD3703F4,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.4439,-113.5321,MILLARD,1,WEST DESERT, , ,P, , , , , , , , , , , , , , , , , , 
-12384375.7749,4786332.5363,524,FAIRVIEW 8N,422702, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1974-PRESENT,39.45,-111.25,SANPETE,5,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , ,6747.288000
-12369068.9313,4788178.1642,525,FISH CREEK/SCOFIELD,FCNU1,166D967E,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.4628,-111.1125,WASATCH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12636401.5007,4788348.2715,526,GRANITE CREEK/CALLAO,GRTU1,DD6FB09E,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.464,-113.5139,TOOELE,1,WEST DESERT, , ,P, , , , , , , , , , , , , , , , , , 
-12165715.7601,4788943.1366,527,UPPER P.R. CANYON,UPRU1,324CB4D4,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,39.4681,-109.2858,GRAND,7,SOUTHEAST COLORADO, ,T,P, , ,DP,RH,WS,WG,SR,SM,ST,FT, , , , , , , ,8266.912000
-12386602.359,4789216.2324,528,RED PINE RIDGE,RPRU1,11K28S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,39.47,-111.27,SANPETE,4,COLORADO WEST, ,T,P, , , , , , , , , , , , , , , , , ,9196.792000
-12364671.6462,4789432.6857,529,SCOFIELD RES 4N,SFSU1, ,3466E1D8,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.4715,-111.073,EMERY,5,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12355120.2644,4789865.4262,530,HIAWATHA,42HIAW00, ,NWS1,NWS1,Utah Climate Center,HOURLY,INACTIVE,1992-1994,39.4745,-110.9872,CARBON,5,COLORADO WEST, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,7020.000000
-12164457.7127,4789866.0824,531,UPPER PR CANYON,42UPRC00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1983-1994,39.4745,-109.2745,GRAND,7,SOUTHEAST COLORADO, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,8200.000000
-12155407.1654,4789866.2904,532,SWEETWATER CANYON,42SWEE00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1983-1990,39.4745,-109.1932,GRAND,7,SOUTHEAST COLORADO, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,7800.000000
-12413810.663,4790787.8554,533,CURRANT CREEK ABOVE MONA,CCMU1,DD6235EC,NOAA/NWS,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.4809,-111.5144,UTAH,5,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , , 
-12411673.1205,4791018.6148,534,SPRING CITY,SPGC, ,Sevier River Water Users Association,REC,http://www.sevierriver.org/weather/,HOURLY,ACTIVE, ,39.4825,-111.4952,SANPETE,4,COLORADO WEST, , , , , , , , , , , , , , , , , , , , ,5798.384000
-12358400.541,4791139.3922,535,HIAWATHA,42389605, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1921-1992,39.483333,-111.016667,CARBON,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7280.000000
-12411461.6162,4791350.4027,536,CW2399 Spring City,C2399,9999999,APRSWXNET/Citizen Weather Observer Program,APRSWXNET/CWOP,http://www.wxqa.com/states/UT.html,HOURLY,ACTIVE,2005-PRESENT,39.4848,-111.4933,SANPETE,4,SEVIER RIVER, ,T, , , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,6560.328000
-12411461.6162,4791350.4027,537,KA7EZO-6 Payson,AR752,9999999,APRSWXNET/Citizen Weather Observer Program,APRSWXNET/CWOP,http://www.wxqa.com/states/UT.html,HOURLY,ACTIVE,2005-PRESENT,39.4848,-111.4933,UTAH,3,UTAH LAKE, ,T,P, , , , , , , , , , , , , , , , , ,5835.448000
-12512676.9822,4793048.0942,538,Lynndyl,UP154,WLYNDL,Union Pacific Railroad,UPR,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=45,HOURLY,ACTIVE,2003-PRESENT,39.49658,-112.4025,MILLARD,4,SEVIER RIVER, ,T, , , , , , , , , , , , , , , , , , ,4785.848000
-12476775.4478,4793541.925,539,MILLS,4.2568E+103, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1912-1921,39.5,-112.08,JUAB,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4911.000000
-12195127.7004,4793543.2346,540,WINTER RIDGE,42WINT00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1983-1994,39.5,-109.55,UINTAH,6,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,7300.000000
-12195995.94,4794019.3314,541,WINTER RIDGE,WNTU1,324CC244,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,39.5033,-109.5578,UINTAH,6,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR,SM,ST,FT, , , , , , , ,7376.064000
-12420000.301,4796428.5783,542,MORONI - N SANPETE MS,SNPE,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,39.52,-111.57,SANPETE,4,SEVIER RIVER, , , , , , , , , , , , , , , , , , , , ,5526.472000
-12358905.2091,4796905.3651,543,WHITE RIVER/SOLDIER SUMMIT 5SE,WRSU1, ,162E3C86,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.5233,-111.0212,CARBON,5,COLORADO WEST, , ,P, , , , , , , , , , , , , , , , , , 
-12325374.5467,4797872.3513,544,WELLINGTON,42935R07, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1900-1942,39.53,-110.72,CARBON,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5415.000000
-12421484.6004,4798352.7203,545,MORONI,42583704, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1908-PRESENT,39.533333,-111.583333,SANPETE,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5560.000000
-12397363.9761,4798353.1385,546,PLEASANT CREEK POWERHOU,42691504, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1956-1967,39.533333,-111.366667,SANPETE,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6910.000000
-12479669.8804,4798928.6792,547,UTAH CENTRAL CANAL,42ZUCC00, , , ,Utah Climate Center,HOURLY,INACTIVE,1992-1994,39.53733,-112.106,JUAB,4,SEVIER RIVER, ,T,P, , , ,RH,WS, , , , , , , , , , , , , 
-12235015.0424,4800037.4291,548,WILDHORSE BASIN,WHBU1,521086FE,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1998-PRESENT,39.545,-109.9083,UINTAH,6,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT, , , , , , , ,8247.888000
-12408867.8623,4800758.8238,549,MOUNT PLEASANT,42592N04, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1889-1910,39.55,-111.47,SANPETE,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5859.000000
-12321292.7353,4800759.2716,550,WELLINGTON 3 E,42936807, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1980-PRESENT,39.55,-110.683333,CARBON,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5400.000000
-12287896.7436,4800759.4333,551,SUNNYSIDE CITY CENTER,42847807, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1988-PRESENT,39.55,-110.383333,CARBON,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6530.000000
-12291978.4807,4802203.105,552,SOLDIER SUMMIT,427959, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1971-PRESENT,39.56,-110.42,CARBON,7,UINTAH, , ,P, , , , , , , , , , , , , , , , , ,7603.040000
-12453026.5394,4803164.5234,553,LEVAN,42506504, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1889-PRESENT,39.566667,-111.866667,JUAB,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5300.000000
-12286041.5035,4803165.9557,554,SUNNYSIDE,42847407, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1958-2001,39.566667,-110.366667,CARBON,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6790.000000
-12586985.2795,4803644.4683,555,JOY,42440N01, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1911-1913,39.57,-113.07,MILLARD,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5900.000000
-12334280.4077,4805091.2359,556,MONT HARMON JH,PRIC,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,39.58,-110.8,CARBON,5,COLORADO WEST, , , , , , , , , , , , , , , , , , , , ,5546.480000
-12384487.2425,4805380.023,557,Skyline,SKY, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,INACTIVE, ,39.582,-111.251,SANPETE,4,COLORADO WEST, , , , , , , , , , , , , , , , , , , , ,9497.568000
-12492873.0263,4805753.7378,558,VERNON CREEK 8SE,VCVU1, ,DD62269A,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.5846,-112.2246,JUAB,4,SEVIER RIVER, , ,P, , , , , , , , , , , , , , , , , , 
-12145499.3994,4805756.8138,559,WHITE RIVER/WATSON,WATU1, ,17892400,HADS,http://amazon.nws.noaa.gov/hads/charts/UT.html,HOURLY,ACTIVE, ,39.5846,-109.1042,UINTAH,6,UINTAH, , ,P, , , , , , , , , , , , , , , , , , 
-12368790.6662,4806535.6471,560,SANTAQUIN 1 NE,427690, ,NOAA/NWS,15 MINUTE PRECIP,http://hurricane.ncdc.noaa.gov/pls/plclimprod/cdomain.abbrev2id?datasetabbv=TD3260&countryabbv=&GeoRegionabbv=&Force,QUARTER HOUR,ACTIVE,1988-2004,39.59,-111.11,UTAH,3,UTAH LAKE, , ,P, , , , , , , , , , , , , , , , , ,4278.760000
-12380665.1574,4807980.1029,561,ELECTRIC LAKE U P & L,42242405, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1980-PRESENT,39.6,-111.216667,EMERY,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8380.000000
-12335393.6313,4807980.3152,562,Price,PUC1, , ,GPSMET,http://www.gpsmet.noaa.gov/jsp/index.jsp,HOURLY,INACTIVE, ,39.6,-110.81,CARBON,7,COLORADO WEST, , , , , , , , , , , , , , , , , , , , ,5606.504000
-12328714.1366,4807980.3577,563,Price: Carbon County Airport,KPUC,72470,National Weather Service,ASOS,http://www.faa.gov/asos/,HOURLY,ACTIVE,1997-PRESENT,39.6,-110.75,CARBON,5,COLORADO WEST, ,T, , , ,DP,RH,WS,WG, , , , , ,PR,SLP,A,WC,VIS, ,5920.400000
-12345657.5909,4808542.3194,564,PORPHORY BENCH,42PORP00, ,BLM1,BLM1,Utah Climate Center,HOURLY,INACTIVE,1994-2001,39.60389,-110.9022,CARBON,5,COLORADO WEST, ,T,P, , , ,RH,WS, , , , , , , , , , , , , 
-12277996.8331,4809382.0324,565,BRUIN POINT,BRPU1,32546184,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,39.6097,-110.2944,CARBON,7,UINTAH, ,T,P, , ,DEW POINT,REL HUM,WIND SPEED, , , , , , , , , , , , ,10197.520000
-12404785.9439,4810388.1171,566,FAIRVIEW,42270004, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1985-1997,39.616667,-111.433333,SANPETE,4, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5960.000000
-12337991.064,4810388.5709,567,PRICE GAME FARM,42701507, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1888-1968,39.616667,-110.833333,CARBON,7, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5580.000000
-12334280.3798,4810388.5517,568,PRICE WAREHOUSES,42702607, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1968-PRESENT,39.616667,-110.8,CARBON,7, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5700.000000
-12492361.0787,4812313.3623,569,JOSEPH,42438N04, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1915-1924,39.63,-112.22,JUAB,4, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5250.000000
-12677527.963,4812793.9406,570,PARTOUN,42670801, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1905-PRESENT,39.633333,-113.883333,JUAB,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4780.000000
-12163433.4366,4812879.8292,571,MCCOOK RIDGE,MCKU1,324CD132,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,39.6339,-109.2653,UINTAH,6,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR, , , , , , , , , , ,6720.392000
-12161730.2396,4813352.6131,572,MCCOOK RIDGE,42MCC00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1983-1994,39.63717,-109.25,UINTAH,6,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,7000.000000
-12453026.896,4815205.2978,573,NEPHI 5 SSW,42614004, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1905-1948,39.65,-111.866667,JUAB,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5240.000000
-12373243.5075,4815206.3905,574,CLEAR CREEK,42147205, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1938-1967,39.65,-111.15,CARBON,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8310.000000
-12283429.3587,4815206.6656,575,BRUIN POINT (SUNNYSIDE ),42BRUN00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1991-1994,39.65,-110.3432,CARBON,6,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,10200.000000
-12324383.8599,4816811.4211,576,MOAB PORTABLE,TR428,327D6636,Bureau of Land Management,RAWS,RAWS,HOURLY,ACTIVE, ,39.6611,-110.7111,GRAND,7,SOUTHEAST COLORADO, , , , , , , , , , , , , , , , , , , , ,6498.336000
-12392168.8636,4819544.5447,577,MAMMOTH-COTTONWOOD,MCDU1,11K03S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,39.68,-111.32,SANPETE,4,COLORADO WEST, ,T,P, , , , , , , , , , , , , , , , , ,8796.632000
-12378809.7061,4820026.7686,578,SCOFIELD-SKYLINE MINE,42772905, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1984-PRESENT,39.683333,-111.2,CARBON,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8710.000000
-12576376.3628,4820828.1681,579,KEG MOUNTAIN,42KEGM00, ,BLM1,BLM1,Utah Climate Center,HOURLY,INACTIVE,1993-1994,39.68889,-112.9747,JUAB,1,SEVIER RIVER, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4990.000000
-12587107.9295,4822274.8328,580,TOPAZ MOUNTAIN,42TOPA00, ,BLM1,BLM1,Utah Climate Center,HOURLY,INACTIVE,1993-2000,39.69889,-113.0711,JUAB,1,WEST DESERT, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,5410.000000
-12449316.1653,4822436.8434,581,NEPHI,42613504, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1889-PRESENT,39.7,-111.833333,JUAB,4, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5130.000000
-12449312.53,4822436.8774,582,NEPHI,42NEPH00, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1992-1999,39.7,-111.8333,JUAB,3,CEDAR BEAVER, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,5120.000000
-12389942.321,4822437.7296,583,MAMMOTH RANGER STN,42535205, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1916-1930,39.7,-111.3,SANPETE,5, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8610.000000
-12183238.0658,4823282.1009,584,UPPER SAND WASH,42SAND00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1983-1994,39.70583,-109.4432,UINTAH,6,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,6300.000000
-12183004.3694,4823610.4641,585,UPPER SAND WASH,USWU1,324CE4A8,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,39.7081,-109.4411,UINTAH,6,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR,SM,ST,FT, , , , , , , ,6467.504000
-12490947.4676,4824157.7988,586,Jericho,UP201,JERICH,Union Pacific Railroad,UPR,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=42,HOURLY,ACTIVE,2003-PRESENT,39.7119,-112.2073,JUAB,3,SEVIER RIVER, ,T, , , , , , , , , , , , , , , , , , ,5193.552000
-12373243.5457,4824849.5709,587,SCOFIELD,42772005, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1893-1994,39.716667,-111.15,CARBON,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7730.000000
-12448945.1579,4825330.9537,588,NEPHI ELEM SCHOOL,NEPH,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,39.72,-111.83,JUAB,3,CEDAR BEAVER, , , , , , , , , , , , , , , , , , , , ,5129.592000
-12448945.1579,4825330.9537,589,NEPHI ELEM SCHOOL, , ,KUTV2,WEATHERNET,http://www.instaweather.com/KUTV/default.asp,AUTOMATED,INACTIVE, ,39.72,-111.83,JUAB,3,CEDAR BEAVER, ,T,P, , , ,RH,WS,WG, , , , , ,PR, , , , , ,5129.592000
-12437812.7998,4825331.1416,590,SALT CREEK,42757N04, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1919-1926,39.72,-111.73,JUAB,4, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5750.000000
-12501266.9948,4827259.6447,591,LITTLE SAHARA DUNES,42513803, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1979-PRESENT,39.733333,-112.3,JUAB,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5240.000000
-12341701.9674,4827261.8438,592,HELPER CARBON U P & L,42383605, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1980-PRESENT,39.733333,-110.866667,CARBON,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6100.000000
-12490134.8568,4829672.5887,593,JERICO,42434N03, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1941,39.75,-112.2,JUAB,3, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5700.000000
-12402930.6623,4829674.3741,594,FAIRVIEW 8 N,42270205, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1975-PRESENT,39.75,-111.416667,SANPETE,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6750.000000
-12369532.8243,4834501.8008,595,SCOFIELD DAM,42772405, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948-1991,39.783333,-111.116667,CARBON,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7630.000000
-12369781.3441,4834859.2311,596,PRICE - SCOFIELD DAM,SFDU1,99999,Colorado Basin River Forecast Center,CBRFC/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2001-PRESENT,39.7858,-111.1189,CARBON,7,COLORADO WEST, ,T,P, , ,DP,RH,WS, , , , , , , , , , , , ,7628.952000
-12369759.1475,4835080.8934,597,SCOFIELD DAM,42SCOF00, ,NWS1,NWS1,Utah Climate Center,HOURLY,INACTIVE,1992-1994,39.78733,-111.1187,UTAH,5,UTAH LAKE, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,7630.000000
-12273722.166,4835927.305,598,NUTTERS RANCH,42NUTT00, ,NWS1,NWS1,Utah Climate Center,HOURLY,INACTIVE,1992-1994,39.79317,-110.256,DUCHESNE,6,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,5790.000000
-12409981.2597,4836916.2627,599,INDIANOLA,42422F05, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1904-1906,39.8,-111.48,SANPETE,5, , , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5932.000000
-12273054.1998,4836916.9695,600,NUTTERS RANCH,42634006, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1965-1986,39.8,-110.25,DUCHESNE,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5790.000000
-12273766.6708,4837322.5504,601,NUTTERS RANCH,NUTU1,99999,Colorado Basin River Forecast Center,CBRFC/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2001-PRESENT,39.8028,-110.2564,CARBON,6,UINTAH, ,T,P, , ,DP,RH,WS, , , , , , , , , , , , ,5789.528000
-12687176.2327,4839811.7071,602,IBAPAH NEAR,42417N99, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1906-1911,39.82,-113.97,JUAB,0, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,7900.000000
-12242963.7831,4840583.4349,603,MOUNTAIN LION,TR400,327C012A,Bureau of Land Management,RAWS,RAWS,HOURLY,ACTIVE, ,39.8253,-109.9797,DUCHESNE,6,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,5481.536000
-12623722.3044,4841744.7116,604,FISH SPRINGS REFUGE,42285201, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1960-PRESENT,39.833333,-113.4,JUAB,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4340.000000
-12153937.7316,4844164.8877,605,WATSON NEAR,42931N06, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1908-1936,39.85,-109.18,UINTAH,6, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6210.000000
-12556215.9192,4845814.5214,606,MUD SPRING,MSRU1,32531520,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,39.8614,-112.7936,JUAB,1,SEVIER RIVER, ,T,P, , ,DP,RH,WS,WG,SR,SM, ,FT, , , , , , , ,5900.392000
-12483856.3978,4846015.3924,607,TINTIC PASTURES,42TINT00, ,BLM1,BLM1,Utah Climate Center,HOURLY,INACTIVE,1993-2001,39.86278,-112.1436,JUAB,3,SEVIER RIVER, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,6480.000000
-12415918.5272,4846580.2981,608,BIRDSEYE,42071603, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1933-1992,39.866667,-111.533333,UTAH,3, , , ,P, , , , , , , , , , , , , , , , , ,5720.000000
